Sanity checks (N: expected (s,r) → got (s,r)):
  N=3: expected (2, 5) → got (2, 5) ✅
  N=5: expected (1, 3) → got (1, 4) ❌
  N=7: expected (5, 11) → got (5, 11) ✅
  N=27: expected (41, 70) → got (41, 70) ✅
Verifying N = 2 to 1,000,000,000
Progress (every 500,000 pairs):

  N= 222,000,000  |  same-T: 114,858,063  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 222,500,000  |  same-T: 115,119,503  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 223,000,000  |  same-T: 115,385,167  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 223,500,000  |  same-T: 115,650,645  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 224,000,000  |  same-T: 115,911,118  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 224,500,000  |  same-T: 116,173,158  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 225,000,000  |  same-T: 116,435,804  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 225,500,000  |  same-T: 116,698,043  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 226,000,000  |  same-T: 116,963,243  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 226,500,000  |  same-T: 117,226,340  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 227,000,000  |  same-T: 117,484,474  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 227,500,000  |  same-T: 117,743,806  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 228,000,000  |  same-T: 118,004,374  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 228,500,000  |  same-T: 118,267,096  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 229,000,000  |  same-T: 118,530,057  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 229,500,000  |  same-T: 118,790,205  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 230,000,000  |  same-T: 119,050,503  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 230,500,000  |  same-T: 119,308,046  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 231,000,000  |  same-T: 119,570,475  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 231,500,000  |  same-T: 119,830,035  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 232,000,000  |  same-T: 120,097,090  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 232,500,000  |  same-T: 120,359,199  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 233,000,000  |  same-T: 120,619,933  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 233,500,000  |  same-T: 120,879,876  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 234,000,000  |  same-T: 121,139,389  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 234,500,000  |  same-T: 121,398,002  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 235,000,000  |  same-T: 121,663,281  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 235,500,000  |  same-T: 121,929,123  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 236,000,000  |  same-T: 122,189,316  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 236,500,000  |  same-T: 122,452,577  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 237,000,000  |  same-T: 122,714,349  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 237,500,000  |  same-T: 122,977,146  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 238,000,000  |  same-T: 123,243,807  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 238,500,000  |  same-T: 123,508,683  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 239,000,000  |  same-T: 123,770,055  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 239,500,000  |  same-T: 124,028,331  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 240,000,000  |  same-T: 124,293,151  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 240,500,000  |  same-T: 124,552,735  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 241,000,000  |  same-T: 124,816,728  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 241,500,000  |  same-T: 125,078,888  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 242,000,000  |  same-T: 125,340,864  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 242,500,000  |  same-T: 125,600,749  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 243,000,000  |  same-T: 125,860,035  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 243,500,000  |  same-T: 126,120,091  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 244,000,000  |  same-T: 126,383,527  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 244,500,000  |  same-T: 126,650,868  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 245,000,000  |  same-T: 126,910,675  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 245,500,000  |  same-T: 127,171,973  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 246,000,000  |  same-T: 127,430,279  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 246,500,000  |  same-T: 127,690,484  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 247,000,000  |  same-T: 127,948,348  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 247,500,000  |  same-T: 128,213,326  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 248,000,000  |  same-T: 128,478,426  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 248,500,000  |  same-T: 128,739,783  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 249,000,000  |  same-T: 129,003,264  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 249,500,000  |  same-T: 129,262,489  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 250,000,000  |  same-T: 129,523,483  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 250,500,000  |  same-T: 129,786,652  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 251,000,000  |  same-T: 130,053,116  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 251,500,000  |  same-T: 130,318,900  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 252,000,000  |  same-T: 130,579,840  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 252,500,000  |  same-T: 130,841,316  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 253,000,000  |  same-T: 131,104,453  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 253,500,000  |  same-T: 131,365,635  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 254,000,000  |  same-T: 131,628,116  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 254,500,000  |  same-T: 131,894,850  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 255,000,000  |  same-T: 132,156,564  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 255,500,000  |  same-T: 132,416,455  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 256,000,000  |  same-T: 132,676,111  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 256,500,000  |  same-T: 132,936,134  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 257,000,000  |  same-T: 133,199,284  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 257,500,000  |  same-T: 133,464,913  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 258,000,000  |  same-T: 133,724,429  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 258,500,000  |  same-T: 133,984,616  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 259,000,000  |  same-T: 134,245,200  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 259,500,000  |  same-T: 134,504,001  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 260,000,000  |  same-T: 134,765,085  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 260,500,000  |  same-T: 135,025,490  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 261,000,000  |  same-T: 135,292,970  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 261,500,000  |  same-T: 135,556,686  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 262,000,000  |  same-T: 135,817,590  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 262,500,000  |  same-T: 136,078,940  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 263,000,000  |  same-T: 136,336,902  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 263,500,000  |  same-T: 136,597,449  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 264,000,000  |  same-T: 136,859,453  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 264,500,000  |  same-T: 137,126,545  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 265,000,000  |  same-T: 137,392,069  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 265,500,000  |  same-T: 137,653,162  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 266,000,000  |  same-T: 137,916,471  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 266,500,000  |  same-T: 138,179,459  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 267,000,000  |  same-T: 138,441,332  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 267,500,000  |  same-T: 138,704,283  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 268,000,000  |  same-T: 138,973,689  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 268,500,000  |  same-T: 139,237,748  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 269,000,000  |  same-T: 139,497,130  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 269,500,000  |  same-T: 139,756,233  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 270,000,000  |  same-T: 140,020,058  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 270,500,000  |  same-T: 140,279,601  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 271,000,000  |  same-T: 140,545,614  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 271,500,000  |  same-T: 140,806,333  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 272,000,000  |  same-T: 141,068,515  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 272,500,000  |  same-T: 141,330,223  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 273,000,000  |  same-T: 141,589,672  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 273,500,000  |  same-T: 141,850,658  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 274,000,000  |  same-T: 142,109,007  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 274,500,000  |  same-T: 142,372,514  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 275,000,000  |  same-T: 142,640,886  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 275,500,000  |  same-T: 142,903,455  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 276,000,000  |  same-T: 143,163,283  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 276,500,000  |  same-T: 143,423,972  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 277,000,000  |  same-T: 143,681,556  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 277,500,000  |  same-T: 143,943,516  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 278,000,000  |  same-T: 144,202,811  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 278,500,000  |  same-T: 144,468,005  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 279,000,000  |  same-T: 144,734,768  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 279,500,000  |  same-T: 144,995,970  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 280,000,000  |  same-T: 145,260,154  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 280,500,000  |  same-T: 145,523,618  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 281,000,000  |  same-T: 145,781,745  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 281,500,000  |  same-T: 146,045,740  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 282,000,000  |  same-T: 146,310,555  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 282,500,000  |  same-T: 146,578,405  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 283,000,000  |  same-T: 146,842,742  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 283,500,000  |  same-T: 147,104,212  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 284,000,000  |  same-T: 147,365,777  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 284,500,000  |  same-T: 147,630,461  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 285,000,000  |  same-T: 147,890,869  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 285,500,000  |  same-T: 148,154,902  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 286,000,000  |  same-T: 148,418,830  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 286,500,000  |  same-T: 148,682,783  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 287,000,000  |  same-T: 148,944,049  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 287,500,000  |  same-T: 149,204,599  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 288,000,000  |  same-T: 149,464,075  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 288,500,000  |  same-T: 149,725,426  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 289,000,000  |  same-T: 149,988,679  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 289,500,000  |  same-T: 150,255,467  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 290,000,000  |  same-T: 150,517,417  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 290,500,000  |  same-T: 150,777,584  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 291,000,000  |  same-T: 151,039,035  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 291,500,000  |  same-T: 151,298,821  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 292,000,000  |  same-T: 151,558,578  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 292,500,000  |  same-T: 151,817,671  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 293,000,000  |  same-T: 152,077,483  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 293,500,000  |  same-T: 152,344,558  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 294,000,000  |  same-T: 152,610,162  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 294,500,000  |  same-T: 152,871,366  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 295,000,000  |  same-T: 153,135,048  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 295,500,000  |  same-T: 153,395,703  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 296,000,000  |  same-T: 153,654,093  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 296,500,000  |  same-T: 153,917,044  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 297,000,000  |  same-T: 154,178,553  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 297,500,000  |  same-T: 154,445,465  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 298,000,000  |  same-T: 154,713,817  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 298,500,000  |  same-T: 154,974,562  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 299,000,000  |  same-T: 155,236,985  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 299,500,000  |  same-T: 155,503,026  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 300,000,000  |  same-T: 155,763,527  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 300,500,000  |  same-T: 156,024,591  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 301,000,000  |  same-T: 156,288,309  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 301,500,000  |  same-T: 156,557,155  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 302,000,000  |  same-T: 156,821,337  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 302,500,000  |  same-T: 157,081,590  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 303,000,000  |  same-T: 157,339,845  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 303,500,000  |  same-T: 157,603,189  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 304,000,000  |  same-T: 157,862,567  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 304,500,000  |  same-T: 158,125,761  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 305,000,000  |  same-T: 158,391,310  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 305,500,000  |  same-T: 158,652,709  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 306,000,000  |  same-T: 158,914,240  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 306,500,000  |  same-T: 159,175,487  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 307,000,000  |  same-T: 159,436,128  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 307,500,000  |  same-T: 159,693,189  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 308,000,000  |  same-T: 159,957,992  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 308,500,000  |  same-T: 160,218,657  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 309,000,000  |  same-T: 160,486,042  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 309,500,000  |  same-T: 160,750,731  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 310,000,000  |  same-T: 161,012,702  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 310,500,000  |  same-T: 161,273,872  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 311,000,000  |  same-T: 161,535,493  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 311,500,000  |  same-T: 161,793,032  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 312,000,000  |  same-T: 162,056,077  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 312,500,000  |  same-T: 162,317,286  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 313,000,000  |  same-T: 162,578,388  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 313,500,000  |  same-T: 162,846,099  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 314,000,000  |  same-T: 163,112,515  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 314,500,000  |  same-T: 163,374,278  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 315,000,000  |  same-T: 163,638,727  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 315,500,000  |  same-T: 163,903,523  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 316,000,000  |  same-T: 164,162,345  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 316,500,000  |  same-T: 164,424,047  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 317,000,000  |  same-T: 164,688,605  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 317,500,000  |  same-T: 164,958,539  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 318,000,000  |  same-T: 165,223,655  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 318,500,000  |  same-T: 165,485,611  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 319,000,000  |  same-T: 165,745,838  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 319,500,000  |  same-T: 166,006,835  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 320,000,000  |  same-T: 166,272,883  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 320,500,000  |  same-T: 166,531,373  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 321,000,000  |  same-T: 166,796,235  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 321,500,000  |  same-T: 167,058,443  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 322,000,000  |  same-T: 167,323,548  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 322,500,000  |  same-T: 167,587,803  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 323,000,000  |  same-T: 167,848,800  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 323,500,000  |  same-T: 168,109,699  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 324,000,000  |  same-T: 168,368,959  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 324,500,000  |  same-T: 168,631,668  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 325,000,000  |  same-T: 168,893,264  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 325,500,000  |  same-T: 169,162,791  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 326,000,000  |  same-T: 169,426,042  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 326,500,000  |  same-T: 169,687,474  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 327,000,000  |  same-T: 169,946,960  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 327,500,000  |  same-T: 170,209,339  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 328,000,000  |  same-T: 170,468,487  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 328,500,000  |  same-T: 170,729,372  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 329,000,000  |  same-T: 170,989,118  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 329,500,000  |  same-T: 171,248,802  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 330,000,000  |  same-T: 171,515,722  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 330,500,000  |  same-T: 171,782,656  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 331,000,000  |  same-T: 172,046,178  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 331,500,000  |  same-T: 172,305,627  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 332,000,000  |  same-T: 172,571,275  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 332,500,000  |  same-T: 172,833,684  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 333,000,000  |  same-T: 173,092,727  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 333,500,000  |  same-T: 173,354,548  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 334,000,000  |  same-T: 173,619,426  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 334,500,000  |  same-T: 173,888,555  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 335,000,000  |  same-T: 174,154,982  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 335,500,000  |  same-T: 174,418,962  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 336,000,000  |  same-T: 174,680,398  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 336,500,000  |  same-T: 174,943,100  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 337,000,000  |  same-T: 175,209,247  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 337,500,000  |  same-T: 175,469,918  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 338,000,000  |  same-T: 175,730,895  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 338,500,000  |  same-T: 175,994,283  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 339,000,000  |  same-T: 176,263,044  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 339,500,000  |  same-T: 176,527,421  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 340,000,000  |  same-T: 176,789,040  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 340,500,000  |  same-T: 177,049,362  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 341,000,000  |  same-T: 177,308,820  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 341,500,000  |  same-T: 177,572,928  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 342,000,000  |  same-T: 177,832,625  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 342,500,000  |  same-T: 178,095,896  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 343,000,000  |  same-T: 178,365,035  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 343,500,000  |  same-T: 178,625,812  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 344,000,000  |  same-T: 178,886,466  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 344,500,000  |  same-T: 179,147,907  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
  N= 345,000,000  |  same-T: 179,409,597  |  S1 violations: 0  |  S2 violations: 0  |  S3 violations: 0
